"","Frequency","Percent","Valid Percent"
"1.558",3,0.0344827586206897,0.0345423143350604
"1.559",5,0.0574712643678161,0.0575705238917674
"1.56",3,0.0344827586206897,0.0345423143350604
"1.563",2,0.0229885057471264,0.023028209556707
"1.564",2,0.0229885057471264,0.023028209556707
"1.565",2,0.0229885057471264,0.023028209556707
"1.566",2,0.0229885057471264,0.023028209556707
"1.567",6,0.0689655172413793,0.0690846286701209
"1.568",3,0.0344827586206897,0.0345423143350604
"1.569",4,0.0459770114942529,0.0460564191134139
"1.57",2,0.0229885057471264,0.023028209556707
"1.571",1,0.0114942528735632,0.0115141047783535
"1.572",5,0.0574712643678161,0.0575705238917674
"1.573",1,0.0114942528735632,0.0115141047783535
"1.574",2,0.0229885057471264,0.023028209556707
"1.575",2,0.0229885057471264,0.023028209556707
"1.576",2,0.0229885057471264,0.023028209556707
"1.577",2,0.0229885057471264,0.023028209556707
"1.578",1,0.0114942528735632,0.0115141047783535
"1.579",1,0.0114942528735632,0.0115141047783535
"1.581",3,0.0344827586206897,0.0345423143350604
"1.582",3,0.0344827586206897,0.0345423143350604
"1.583",6,0.0689655172413793,0.0690846286701209
"1.584",3,0.0344827586206897,0.0345423143350604
"1.585",2,0.0229885057471264,0.023028209556707
"1.586",2,0.0229885057471264,0.023028209556707
"1.587",3,0.0344827586206897,0.0345423143350604
"1.588",2,0.0229885057471264,0.023028209556707
"1.589",1,0.0114942528735632,0.0115141047783535
"1.59",2,0.0229885057471264,0.023028209556707
"1.591",4,0.0459770114942529,0.0460564191134139
"1.592",5,0.0574712643678161,0.0575705238917674
"1.593",2,0.0229885057471264,0.023028209556707
"1.594",2,0.0229885057471264,0.023028209556707
"1.595",3,0.0344827586206897,0.0345423143350604
"1.596",2,0.0229885057471264,0.023028209556707
"1.597",2,0.0229885057471264,0.023028209556707
"1.598",3,0.0344827586206897,0.0345423143350604
"1.599",4,0.0459770114942529,0.0460564191134139
"1.6",9,0.103448275862069,0.103626943005181
"1.601",15,0.172413793103448,0.172711571675302
"1.602",3,0.0344827586206897,0.0345423143350604
"1.604",2,0.0229885057471264,0.023028209556707
"1.606",1,0.0114942528735632,0.0115141047783535
"1.608",1,0.0114942528735632,0.0115141047783535
"1.609",3,0.0344827586206897,0.0345423143350604
"1.611",2,0.0229885057471264,0.023028209556707
"1.612",2,0.0229885057471264,0.023028209556707
"1.613",2,0.0229885057471264,0.023028209556707
"1.614",2,0.0229885057471264,0.023028209556707
"1.615",1,0.0114942528735632,0.0115141047783535
"1.616",3,0.0344827586206897,0.0345423143350604
"1.617",2,0.0229885057471264,0.023028209556707
"1.618",4,0.0459770114942529,0.0460564191134139
"1.619",1,0.0114942528735632,0.0115141047783535
"1.62",1,0.0114942528735632,0.0115141047783535
"1.621",5,0.0574712643678161,0.0575705238917674
"1.622",3,0.0344827586206897,0.0345423143350604
"1.623",4,0.0459770114942529,0.0460564191134139
"1.624",1,0.0114942528735632,0.0115141047783535
"1.626",3,0.0344827586206897,0.0345423143350604
"1.627",1,0.0114942528735632,0.0115141047783535
"1.628",2,0.0229885057471264,0.023028209556707
"1.629",2,0.0229885057471264,0.023028209556707
"1.63",3,0.0344827586206897,0.0345423143350604
"1.631",4,0.0459770114942529,0.0460564191134139
"1.632",2,0.0229885057471264,0.023028209556707
"1.633",2,0.0229885057471264,0.023028209556707
"1.634",3,0.0344827586206897,0.0345423143350604
"1.635",2,0.0229885057471264,0.023028209556707
"1.636",3,0.0344827586206897,0.0345423143350604
"1.637",2,0.0229885057471264,0.023028209556707
"1.638",2,0.0229885057471264,0.023028209556707
"1.639",1,0.0114942528735632,0.0115141047783535
"1.64",2,0.0229885057471264,0.023028209556707
"1.641",2,0.0229885057471264,0.023028209556707
"1.642",1,0.0114942528735632,0.0115141047783535
"1.644",4,0.0459770114942529,0.0460564191134139
"1.645",3,0.0344827586206897,0.0345423143350604
"1.646",4,0.0459770114942529,0.0460564191134139
"1.647",2,0.0229885057471264,0.023028209556707
"1.65",3,0.0344827586206897,0.0345423143350604
"1.651",2,0.0229885057471264,0.023028209556707
"1.652",2,0.0229885057471264,0.023028209556707
"1.653",3,0.0344827586206897,0.0345423143350604
"1.654",3,0.0344827586206897,0.0345423143350604
"1.655",5,0.0574712643678161,0.0575705238917674
"1.656",1,0.0114942528735632,0.0115141047783535
"1.658",2,0.0229885057471264,0.023028209556707
"1.659",2,0.0229885057471264,0.023028209556707
"1.66",2,0.0229885057471264,0.023028209556707
"1.662",2,0.0229885057471264,0.023028209556707
"1.663",3,0.0344827586206897,0.0345423143350604
"1.664",2,0.0229885057471264,0.023028209556707
"1.665",1,0.0114942528735632,0.0115141047783535
"1.667",1,0.0114942528735632,0.0115141047783535
"1.668",3,0.0344827586206897,0.0345423143350604
"1.67",2,0.0229885057471264,0.023028209556707
"1.671",2,0.0229885057471264,0.023028209556707
"1.673",1,0.0114942528735632,0.0115141047783535
"1.674",2,0.0229885057471264,0.023028209556707
"1.675",3,0.0344827586206897,0.0345423143350604
"1.676",1,0.0114942528735632,0.0115141047783535
"1.677",2,0.0229885057471264,0.023028209556707
"1.678",2,0.0229885057471264,0.023028209556707
"1.68",3,0.0344827586206897,0.0345423143350604
"1.681",1,0.0114942528735632,0.0115141047783535
"1.682",1,0.0114942528735632,0.0115141047783535
"1.685",4,0.0459770114942529,0.0460564191134139
"1.686",2,0.0229885057471264,0.023028209556707
"1.687",2,0.0229885057471264,0.023028209556707
"1.688",1,0.0114942528735632,0.0115141047783535
"1.691",2,0.0229885057471264,0.023028209556707
"1.692",2,0.0229885057471264,0.023028209556707
"1.693",2,0.0229885057471264,0.023028209556707
"1.695",2,0.0229885057471264,0.023028209556707
"1.696",2,0.0229885057471264,0.023028209556707
"1.697",3,0.0344827586206897,0.0345423143350604
"1.698",1,0.0114942528735632,0.0115141047783535
"1.699",1,0.0114942528735632,0.0115141047783535
"1.7",6,0.0689655172413793,0.0690846286701209
"1.701",12,0.137931034482759,0.138169257340242
"1.702",4,0.0459770114942529,0.0460564191134139
"1.704",2,0.0229885057471264,0.023028209556707
"1.706",2,0.0229885057471264,0.023028209556707
"1.707",1,0.0114942528735632,0.0115141047783535
"1.708",2,0.0229885057471264,0.023028209556707
"1.709",2,0.0229885057471264,0.023028209556707
"1.71",3,0.0344827586206897,0.0345423143350604
"1.711",1,0.0114942528735632,0.0115141047783535
"1.712",1,0.0114942528735632,0.0115141047783535
"1.713",1,0.0114942528735632,0.0115141047783535
"1.714",2,0.0229885057471264,0.023028209556707
"1.715",2,0.0229885057471264,0.023028209556707
"1.716",2,0.0229885057471264,0.023028209556707
"1.717",2,0.0229885057471264,0.023028209556707
"1.718",2,0.0229885057471264,0.023028209556707
"1.72",3,0.0344827586206897,0.0345423143350604
"1.722",1,0.0114942528735632,0.0115141047783535
"1.723",1,0.0114942528735632,0.0115141047783535
"1.724",1,0.0114942528735632,0.0115141047783535
"1.726",2,0.0229885057471264,0.023028209556707
"1.728",1,0.0114942528735632,0.0115141047783535
"1.729",4,0.0459770114942529,0.0460564191134139
"1.73",2,0.0229885057471264,0.023028209556707
"1.731",2,0.0229885057471264,0.023028209556707
"1.732",2,0.0229885057471264,0.023028209556707
"1.733",1,0.0114942528735632,0.0115141047783535
"1.734",2,0.0229885057471264,0.023028209556707
"1.735",3,0.0344827586206897,0.0345423143350604
"1.736",3,0.0344827586206897,0.0345423143350604
"1.737",2,0.0229885057471264,0.023028209556707
"1.738",3,0.0344827586206897,0.0345423143350604
"1.739",2,0.0229885057471264,0.023028209556707
"1.74",2,0.0229885057471264,0.023028209556707
"1.741",3,0.0344827586206897,0.0345423143350604
"1.742",1,0.0114942528735632,0.0115141047783535
"1.743",1,0.0114942528735632,0.0115141047783535
"1.744",4,0.0459770114942529,0.0460564191134139
"1.745",1,0.0114942528735632,0.0115141047783535
"1.746",3,0.0344827586206897,0.0345423143350604
"1.747",1,0.0114942528735632,0.0115141047783535
"1.748",3,0.0344827586206897,0.0345423143350604
"1.749",1,0.0114942528735632,0.0115141047783535
"1.75",1,0.0114942528735632,0.0115141047783535
"1.751",1,0.0114942528735632,0.0115141047783535
"1.752",5,0.0574712643678161,0.0575705238917674
"1.753",4,0.0459770114942529,0.0460564191134139
"1.754",3,0.0344827586206897,0.0345423143350604
"1.755",5,0.0574712643678161,0.0575705238917674
"1.756",4,0.0459770114942529,0.0460564191134139
"1.758",1,0.0114942528735632,0.0115141047783535
"1.759",2,0.0229885057471264,0.023028209556707
"1.76",5,0.0574712643678161,0.0575705238917674
"1.762",5,0.0574712643678161,0.0575705238917674
"1.763",3,0.0344827586206897,0.0345423143350604
"1.764",1,0.0114942528735632,0.0115141047783535
"1.765",3,0.0344827586206897,0.0345423143350604
"1.767",6,0.0689655172413793,0.0690846286701209
"1.769",2,0.0229885057471264,0.023028209556707
"1.77",3,0.0344827586206897,0.0345423143350604
"1.771",2,0.0229885057471264,0.023028209556707
"1.772",1,0.0114942528735632,0.0115141047783535
"1.773",1,0.0114942528735632,0.0115141047783535
"1.774",1,0.0114942528735632,0.0115141047783535
"1.776",2,0.0229885057471264,0.023028209556707
"1.779",1,0.0114942528735632,0.0115141047783535
"1.78",5,0.0574712643678161,0.0575705238917674
"1.781",2,0.0229885057471264,0.023028209556707
"1.782",4,0.0459770114942529,0.0460564191134139
"1.784",4,0.0459770114942529,0.0460564191134139
"1.785",3,0.0344827586206897,0.0345423143350604
"1.786",5,0.0574712643678161,0.0575705238917674
"1.787",5,0.0574712643678161,0.0575705238917674
"1.789",2,0.0229885057471264,0.023028209556707
"1.791",1,0.0114942528735632,0.0115141047783535
"1.792",2,0.0229885057471264,0.023028209556707
"1.793",2,0.0229885057471264,0.023028209556707
"1.794",2,0.0229885057471264,0.023028209556707
"1.795",3,0.0344827586206897,0.0345423143350604
"1.796",5,0.0574712643678161,0.0575705238917674
"1.797",1,0.0114942528735632,0.0115141047783535
"1.798",2,0.0229885057471264,0.023028209556707
"1.799",2,0.0229885057471264,0.023028209556707
"1.8",10,0.114942528735632,0.115141047783535
"1.801",7,0.0804597701149425,0.0805987334484744
"1.802",1,0.0114942528735632,0.0115141047783535
"1.805",2,0.0229885057471264,0.023028209556707
"1.807",1,0.0114942528735632,0.0115141047783535
"1.809",2,0.0229885057471264,0.023028209556707
"1.81",1,0.0114942528735632,0.0115141047783535
"1.811",2,0.0229885057471264,0.023028209556707
"1.812",1,0.0114942528735632,0.0115141047783535
"1.813",2,0.0229885057471264,0.023028209556707
"1.814",2,0.0229885057471264,0.023028209556707
"1.815",1,0.0114942528735632,0.0115141047783535
"1.816",3,0.0344827586206897,0.0345423143350604
"1.817",3,0.0344827586206897,0.0345423143350604
"1.818",1,0.0114942528735632,0.0115141047783535
"1.819",4,0.0459770114942529,0.0460564191134139
"1.82",4,0.0459770114942529,0.0460564191134139
"1.822",5,0.0574712643678161,0.0575705238917674
"1.823",4,0.0459770114942529,0.0460564191134139
"1.824",1,0.0114942528735632,0.0115141047783535
"1.825",1,0.0114942528735632,0.0115141047783535
"1.827",3,0.0344827586206897,0.0345423143350604
"1.828",2,0.0229885057471264,0.023028209556707
"1.829",2,0.0229885057471264,0.023028209556707
"1.831",1,0.0114942528735632,0.0115141047783535
"1.832",2,0.0229885057471264,0.023028209556707
"1.833",2,0.0229885057471264,0.023028209556707
"1.834",3,0.0344827586206897,0.0345423143350604
"1.835",2,0.0229885057471264,0.023028209556707
"1.836",2,0.0229885057471264,0.023028209556707
"1.837",1,0.0114942528735632,0.0115141047783535
"1.838",1,0.0114942528735632,0.0115141047783535
"1.84",1,0.0114942528735632,0.0115141047783535
"1.841",3,0.0344827586206897,0.0345423143350604
"1.842",2,0.0229885057471264,0.023028209556707
"1.843",3,0.0344827586206897,0.0345423143350604
"1.844",5,0.0574712643678161,0.0575705238917674
"1.846",1,0.0114942528735632,0.0115141047783535
"1.847",1,0.0114942528735632,0.0115141047783535
"1.848",1,0.0114942528735632,0.0115141047783535
"1.849",7,0.0804597701149425,0.0805987334484744
"1.85",2,0.0229885057471264,0.023028209556707
"1.851",1,0.0114942528735632,0.0115141047783535
"1.852",2,0.0229885057471264,0.023028209556707
"1.853",1,0.0114942528735632,0.0115141047783535
"1.855",1,0.0114942528735632,0.0115141047783535
"1.856",1,0.0114942528735632,0.0115141047783535
"1.857",1,0.0114942528735632,0.0115141047783535
"1.858",3,0.0344827586206897,0.0345423143350604
"1.859",1,0.0114942528735632,0.0115141047783535
"1.862",3,0.0344827586206897,0.0345423143350604
"1.863",2,0.0229885057471264,0.023028209556707
"1.864",1,0.0114942528735632,0.0115141047783535
"1.866",1,0.0114942528735632,0.0115141047783535
"1.867",1,0.0114942528735632,0.0115141047783535
"1.869",4,0.0459770114942529,0.0460564191134139
"1.872",3,0.0344827586206897,0.0345423143350604
"1.873",3,0.0344827586206897,0.0345423143350604
"1.874",1,0.0114942528735632,0.0115141047783535
"1.875",2,0.0229885057471264,0.023028209556707
"1.876",1,0.0114942528735632,0.0115141047783535
"1.877",1,0.0114942528735632,0.0115141047783535
"1.878",2,0.0229885057471264,0.023028209556707
"1.88",5,0.0574712643678161,0.0575705238917674
"1.881",1,0.0114942528735632,0.0115141047783535
"1.882",1,0.0114942528735632,0.0115141047783535
"1.884",3,0.0344827586206897,0.0345423143350604
"1.885",1,0.0114942528735632,0.0115141047783535
"1.886",1,0.0114942528735632,0.0115141047783535
"1.887",2,0.0229885057471264,0.023028209556707
"1.888",3,0.0344827586206897,0.0345423143350604
"1.889",2,0.0229885057471264,0.023028209556707
"1.89",1,0.0114942528735632,0.0115141047783535
"1.891",2,0.0229885057471264,0.023028209556707
"1.892",2,0.0229885057471264,0.023028209556707
"1.893",2,0.0229885057471264,0.023028209556707
"1.894",2,0.0229885057471264,0.023028209556707
"1.895",1,0.0114942528735632,0.0115141047783535
"1.896",1,0.0114942528735632,0.0115141047783535
"1.897",2,0.0229885057471264,0.023028209556707
"1.899",2,0.0229885057471264,0.023028209556707
"1.9",6,0.0689655172413793,0.0690846286701209
"1.901",8,0.0919540229885057,0.0921128382268279
"1.902",7,0.0804597701149425,0.0805987334484744
"1.903",1,0.0114942528735632,0.0115141047783535
"1.904",2,0.0229885057471264,0.023028209556707
"1.905",3,0.0344827586206897,0.0345423143350604
"1.907",2,0.0229885057471264,0.023028209556707
"1.908",1,0.0114942528735632,0.0115141047783535
"1.91",2,0.0229885057471264,0.023028209556707
"1.911",3,0.0344827586206897,0.0345423143350604
"1.912",1,0.0114942528735632,0.0115141047783535
"1.913",3,0.0344827586206897,0.0345423143350604
"1.914",1,0.0114942528735632,0.0115141047783535
"1.916",4,0.0459770114942529,0.0460564191134139
"1.917",1,0.0114942528735632,0.0115141047783535
"1.918",2,0.0229885057471264,0.023028209556707
"1.919",1,0.0114942528735632,0.0115141047783535
"1.92",1,0.0114942528735632,0.0115141047783535
"1.923",1,0.0114942528735632,0.0115141047783535
"1.924",1,0.0114942528735632,0.0115141047783535
"1.926",1,0.0114942528735632,0.0115141047783535
"1.927",3,0.0344827586206897,0.0345423143350604
"1.928",2,0.0229885057471264,0.023028209556707
"1.929",2,0.0229885057471264,0.023028209556707
"1.93",2,0.0229885057471264,0.023028209556707
"1.931",1,0.0114942528735632,0.0115141047783535
"1.932",3,0.0344827586206897,0.0345423143350604
"1.933",1,0.0114942528735632,0.0115141047783535
"1.934",1,0.0114942528735632,0.0115141047783535
"1.935",1,0.0114942528735632,0.0115141047783535
"1.936",1,0.0114942528735632,0.0115141047783535
"1.937",4,0.0459770114942529,0.0460564191134139
"1.938",2,0.0229885057471264,0.023028209556707
"1.939",2,0.0229885057471264,0.023028209556707
"1.94",3,0.0344827586206897,0.0345423143350604
"1.944",3,0.0344827586206897,0.0345423143350604
"1.945",2,0.0229885057471264,0.023028209556707
"1.946",1,0.0114942528735632,0.0115141047783535
"1.948",3,0.0344827586206897,0.0345423143350604
"1.949",1,0.0114942528735632,0.0115141047783535
"1.951",1,0.0114942528735632,0.0115141047783535
"1.952",2,0.0229885057471264,0.023028209556707
"1.953",1,0.0114942528735632,0.0115141047783535
"1.955",4,0.0459770114942529,0.0460564191134139
"1.957",2,0.0229885057471264,0.023028209556707
"1.958",2,0.0229885057471264,0.023028209556707
"1.959",2,0.0229885057471264,0.023028209556707
"1.96",3,0.0344827586206897,0.0345423143350604
"1.961",1,0.0114942528735632,0.0115141047783535
"1.963",1,0.0114942528735632,0.0115141047783535
"1.965",3,0.0344827586206897,0.0345423143350604
"1.966",2,0.0229885057471264,0.023028209556707
"1.967",2,0.0229885057471264,0.023028209556707
"1.969",3,0.0344827586206897,0.0345423143350604
"1.97",2,0.0229885057471264,0.023028209556707
"1.971",3,0.0344827586206897,0.0345423143350604
"1.972",3,0.0344827586206897,0.0345423143350604
"1.973",3,0.0344827586206897,0.0345423143350604
"1.974",2,0.0229885057471264,0.023028209556707
"1.975",1,0.0114942528735632,0.0115141047783535
"1.976",1,0.0114942528735632,0.0115141047783535
"1.977",1,0.0114942528735632,0.0115141047783535
"1.979",3,0.0344827586206897,0.0345423143350604
"1.98",3,0.0344827586206897,0.0345423143350604
"1.981",3,0.0344827586206897,0.0345423143350604
"1.982",2,0.0229885057471264,0.023028209556707
"1.983",3,0.0344827586206897,0.0345423143350604
"1.984",4,0.0459770114942529,0.0460564191134139
"1.986",1,0.0114942528735632,0.0115141047783535
"1.987",2,0.0229885057471264,0.023028209556707
"1.988",2,0.0229885057471264,0.023028209556707
"1.99",3,0.0344827586206897,0.0345423143350604
"1.991",3,0.0344827586206897,0.0345423143350604
"1.992",3,0.0344827586206897,0.0345423143350604
"1.994",2,0.0229885057471264,0.023028209556707
"1.995",1,0.0114942528735632,0.0115141047783535
"1.996",4,0.0459770114942529,0.0460564191134139
"1.997",4,0.0459770114942529,0.0460564191134139
"1.998",4,0.0459770114942529,0.0460564191134139
"1.999",2,0.0229885057471264,0.023028209556707
"2",6,0.0689655172413793,0.0690846286701209
"2.001",8,0.0919540229885057,0.0921128382268279
"2.002",4,0.0459770114942529,0.0460564191134139
"2.003",1,0.0114942528735632,0.0115141047783535
"2.006",2,0.0229885057471264,0.023028209556707
"2.009",1,0.0114942528735632,0.0115141047783535
"2.01",2,0.0229885057471264,0.023028209556707
"2.011",1,0.0114942528735632,0.0115141047783535
"2.012",1,0.0114942528735632,0.0115141047783535
"2.015",5,0.0574712643678161,0.0575705238917674
"2.016",3,0.0344827586206897,0.0345423143350604
"2.017",1,0.0114942528735632,0.0115141047783535
"2.019",1,0.0114942528735632,0.0115141047783535
"2.02",3,0.0344827586206897,0.0345423143350604
"2.021",2,0.0229885057471264,0.023028209556707
"2.023",1,0.0114942528735632,0.0115141047783535
"2.024",1,0.0114942528735632,0.0115141047783535
"2.025",2,0.0229885057471264,0.023028209556707
"2.026",3,0.0344827586206897,0.0345423143350604
"2.028",2,0.0229885057471264,0.023028209556707
"2.029",3,0.0344827586206897,0.0345423143350604
"2.03",3,0.0344827586206897,0.0345423143350604
"2.031",1,0.0114942528735632,0.0115141047783535
"2.032",2,0.0229885057471264,0.023028209556707
"2.034",2,0.0229885057471264,0.023028209556707
"2.035",1,0.0114942528735632,0.0115141047783535
"2.036",1,0.0114942528735632,0.0115141047783535
"2.037",1,0.0114942528735632,0.0115141047783535
"2.038",3,0.0344827586206897,0.0345423143350604
"2.039",1,0.0114942528735632,0.0115141047783535
"2.041",1,0.0114942528735632,0.0115141047783535
"2.042",2,0.0229885057471264,0.023028209556707
"2.043",2,0.0229885057471264,0.023028209556707
"2.044",1,0.0114942528735632,0.0115141047783535
"2.045",2,0.0229885057471264,0.023028209556707
"2.046",5,0.0574712643678161,0.0575705238917674
"2.047",1,0.0114942528735632,0.0115141047783535
"2.048",2,0.0229885057471264,0.023028209556707
"2.049",2,0.0229885057471264,0.023028209556707
"2.05",2,0.0229885057471264,0.023028209556707
"2.052",3,0.0344827586206897,0.0345423143350604
"2.053",1,0.0114942528735632,0.0115141047783535
"2.054",2,0.0229885057471264,0.023028209556707
"2.056",1,0.0114942528735632,0.0115141047783535
"2.057",1,0.0114942528735632,0.0115141047783535
"2.058",3,0.0344827586206897,0.0345423143350604
"2.059",3,0.0344827586206897,0.0345423143350604
"2.06",2,0.0229885057471264,0.023028209556707
"2.061",1,0.0114942528735632,0.0115141047783535
"2.062",2,0.0229885057471264,0.023028209556707
"2.063",4,0.0459770114942529,0.0460564191134139
"2.064",1,0.0114942528735632,0.0115141047783535
"2.065",1,0.0114942528735632,0.0115141047783535
"2.066",3,0.0344827586206897,0.0345423143350604
"2.069",2,0.0229885057471264,0.023028209556707
"2.07",1,0.0114942528735632,0.0115141047783535
"2.071",1,0.0114942528735632,0.0115141047783535
"2.072",2,0.0229885057471264,0.023028209556707
"2.073",1,0.0114942528735632,0.0115141047783535
"2.076",1,0.0114942528735632,0.0115141047783535
"2.077",1,0.0114942528735632,0.0115141047783535
"2.078",1,0.0114942528735632,0.0115141047783535
"2.08",2,0.0229885057471264,0.023028209556707
"2.081",2,0.0229885057471264,0.023028209556707
"2.082",1,0.0114942528735632,0.0115141047783535
"2.083",1,0.0114942528735632,0.0115141047783535
"2.084",1,0.0114942528735632,0.0115141047783535
"2.087",3,0.0344827586206897,0.0345423143350604
"2.088",1,0.0114942528735632,0.0115141047783535
"2.089",3,0.0344827586206897,0.0345423143350604
"2.09",2,0.0229885057471264,0.023028209556707
"2.091",1,0.0114942528735632,0.0115141047783535
"2.092",2,0.0229885057471264,0.023028209556707
"2.093",1,0.0114942528735632,0.0115141047783535
"2.094",2,0.0229885057471264,0.023028209556707
"2.095",1,0.0114942528735632,0.0115141047783535
"2.096",1,0.0114942528735632,0.0115141047783535
"2.097",3,0.0344827586206897,0.0345423143350604
"2.098",2,0.0229885057471264,0.023028209556707
"2.099",1,0.0114942528735632,0.0115141047783535
"2.1",6,0.0689655172413793,0.0690846286701209
"2.101",7,0.0804597701149425,0.0805987334484744
"2.102",1,0.0114942528735632,0.0115141047783535
"2.105",1,0.0114942528735632,0.0115141047783535
"2.109",1,0.0114942528735632,0.0115141047783535
"2.11",1,0.0114942528735632,0.0115141047783535
"2.111",1,0.0114942528735632,0.0115141047783535
"2.112",2,0.0229885057471264,0.023028209556707
"2.113",2,0.0229885057471264,0.023028209556707
"2.114",3,0.0344827586206897,0.0345423143350604
"2.115",2,0.0229885057471264,0.023028209556707
"2.116",1,0.0114942528735632,0.0115141047783535
"2.118",1,0.0114942528735632,0.0115141047783535
"2.12",4,0.0459770114942529,0.0460564191134139
"2.123",1,0.0114942528735632,0.0115141047783535
"2.124",1,0.0114942528735632,0.0115141047783535
"2.126",4,0.0459770114942529,0.0460564191134139
"2.127",2,0.0229885057471264,0.023028209556707
"2.129",6,0.0689655172413793,0.0690846286701209
"2.132",2,0.0229885057471264,0.023028209556707
"2.133",1,0.0114942528735632,0.0115141047783535
"2.134",1,0.0114942528735632,0.0115141047783535
"2.135",1,0.0114942528735632,0.0115141047783535
"2.136",2,0.0229885057471264,0.023028209556707
"2.137",4,0.0459770114942529,0.0460564191134139
"2.139",2,0.0229885057471264,0.023028209556707
"2.14",3,0.0344827586206897,0.0345423143350604
"2.142",2,0.0229885057471264,0.023028209556707
"2.144",1,0.0114942528735632,0.0115141047783535
"2.145",3,0.0344827586206897,0.0345423143350604
"2.146",2,0.0229885057471264,0.023028209556707
"2.147",3,0.0344827586206897,0.0345423143350604
"2.148",1,0.0114942528735632,0.0115141047783535
"2.149",4,0.0459770114942529,0.0460564191134139
"2.15",1,0.0114942528735632,0.0115141047783535
"2.151",5,0.0574712643678161,0.0575705238917674
"2.152",1,0.0114942528735632,0.0115141047783535
"2.153",1,0.0114942528735632,0.0115141047783535
"2.154",3,0.0344827586206897,0.0345423143350604
"2.155",2,0.0229885057471264,0.023028209556707
"2.156",2,0.0229885057471264,0.023028209556707
"2.158",2,0.0229885057471264,0.023028209556707
"2.159",2,0.0229885057471264,0.023028209556707
"2.16",6,0.0689655172413793,0.0690846286701209
"2.162",1,0.0114942528735632,0.0115141047783535
"2.163",1,0.0114942528735632,0.0115141047783535
"2.165",2,0.0229885057471264,0.023028209556707
"2.166",2,0.0229885057471264,0.023028209556707
"2.167",1,0.0114942528735632,0.0115141047783535
"2.168",1,0.0114942528735632,0.0115141047783535
"2.17",2,0.0229885057471264,0.023028209556707
"2.171",2,0.0229885057471264,0.023028209556707
"2.172",1,0.0114942528735632,0.0115141047783535
"2.174",1,0.0114942528735632,0.0115141047783535
"2.175",1,0.0114942528735632,0.0115141047783535
"2.176",4,0.0459770114942529,0.0460564191134139
"2.179",2,0.0229885057471264,0.023028209556707
"2.18",1,0.0114942528735632,0.0115141047783535
"2.181",2,0.0229885057471264,0.023028209556707
"2.182",2,0.0229885057471264,0.023028209556707
"2.183",1,0.0114942528735632,0.0115141047783535
"2.185",1,0.0114942528735632,0.0115141047783535
"2.187",1,0.0114942528735632,0.0115141047783535
"2.188",4,0.0459770114942529,0.0460564191134139
"2.189",1,0.0114942528735632,0.0115141047783535
"2.19",1,0.0114942528735632,0.0115141047783535
"2.191",3,0.0344827586206897,0.0345423143350604
"2.192",2,0.0229885057471264,0.023028209556707
"2.193",1,0.0114942528735632,0.0115141047783535
"2.194",2,0.0229885057471264,0.023028209556707
"2.196",2,0.0229885057471264,0.023028209556707
"2.197",5,0.0574712643678161,0.0575705238917674
"2.199",2,0.0229885057471264,0.023028209556707
"2.2",3,0.0344827586206897,0.0345423143350604
"2.201",8,0.0919540229885057,0.0921128382268279
"2.202",4,0.0459770114942529,0.0460564191134139
"2.204",1,0.0114942528735632,0.0115141047783535
"2.207",1,0.0114942528735632,0.0115141047783535
"2.21",1,0.0114942528735632,0.0115141047783535
"2.211",3,0.0344827586206897,0.0345423143350604
"2.212",2,0.0229885057471264,0.023028209556707
"2.214",1,0.0114942528735632,0.0115141047783535
"2.215",1,0.0114942528735632,0.0115141047783535
"2.216",1,0.0114942528735632,0.0115141047783535
"2.217",3,0.0344827586206897,0.0345423143350604
"2.218",2,0.0229885057471264,0.023028209556707
"2.219",1,0.0114942528735632,0.0115141047783535
"2.22",1,0.0114942528735632,0.0115141047783535
"2.223",4,0.0459770114942529,0.0460564191134139
"2.224",2,0.0229885057471264,0.023028209556707
"2.225",5,0.0574712643678161,0.0575705238917674
"2.226",1,0.0114942528735632,0.0115141047783535
"2.227",3,0.0344827586206897,0.0345423143350604
"2.228",2,0.0229885057471264,0.023028209556707
"2.229",1,0.0114942528735632,0.0115141047783535
"2.23",3,0.0344827586206897,0.0345423143350604
"2.231",2,0.0229885057471264,0.023028209556707
"2.232",1,0.0114942528735632,0.0115141047783535
"2.233",1,0.0114942528735632,0.0115141047783535
"2.234",2,0.0229885057471264,0.023028209556707
"2.236",1,0.0114942528735632,0.0115141047783535
"2.237",2,0.0229885057471264,0.023028209556707
"2.238",2,0.0229885057471264,0.023028209556707
"2.239",2,0.0229885057471264,0.023028209556707
"2.24",2,0.0229885057471264,0.023028209556707
"2.241",1,0.0114942528735632,0.0115141047783535
"2.243",2,0.0229885057471264,0.023028209556707
"2.244",1,0.0114942528735632,0.0115141047783535
"2.245",1,0.0114942528735632,0.0115141047783535
"2.246",3,0.0344827586206897,0.0345423143350604
"2.247",1,0.0114942528735632,0.0115141047783535
"2.248",1,0.0114942528735632,0.0115141047783535
"2.249",1,0.0114942528735632,0.0115141047783535
"2.25",1,0.0114942528735632,0.0115141047783535
"2.251",1,0.0114942528735632,0.0115141047783535
"2.252",3,0.0344827586206897,0.0345423143350604
"2.254",2,0.0229885057471264,0.023028209556707
"2.256",1,0.0114942528735632,0.0115141047783535
"2.257",1,0.0114942528735632,0.0115141047783535
"2.26",4,0.0459770114942529,0.0460564191134139
"2.261",2,0.0229885057471264,0.023028209556707
"2.262",1,0.0114942528735632,0.0115141047783535
